STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1965,,142135,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1966,,143598,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1967,,140892,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1968,,137619,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1969,,135811,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1970,,131666,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1971,,132297,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1972,,135466,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1973,,135450,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1974,,144627,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1975,,139359,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1976,,148624,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1977,,144855,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1978,,157357,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1979,,138325,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1980,,137138,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1981,,156072,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1982,,162115,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1983,,163818,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1984,,169993,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1985,,166457,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1986,,163763,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1987,,182883,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1988,,199872,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1989,,189430,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1990,,168522,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1991,,147846,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1992,,141423,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1993,,134379,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1994,,133720,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1995,,126776,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1996,,118507,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1997,,121200,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1998,,121593,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,1999,,123639,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2000,,127504,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2001,,139103,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2002,,145293,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2003,,143954,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2004,,145894,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2005,,141533,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2006,,145328,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2007,,146272,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2008,,174017,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2009,,182473,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2010,,175859,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2011,,169765,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2012,,159209,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2013,,152484,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2014,,142069,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2015,,135198,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2016,,126433,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2017,,119702,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2018,,118211,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2019,,124004,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2020,,123668,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2021,,122501,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2022,,122877,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2023,,123032,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y33,33 years,T,Total,HU,Hungary,2024,,126021,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1960,,422936,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1961,,397406,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1962,,385479,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1963,,394068,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1964,,385259,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1965,,389050,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1966,,362738,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1967,,348489,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1968,,339790,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1969,,414156,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1970,,440810,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1971,,450742,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1972,,455616,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1973,,484193,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1974,,513608,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1975,,519537,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1976,,478218,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1977,,394097,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1978,,402801,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1979,,396343,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1980,,303710,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1981,,351807,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1982,,381035,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1983,,402247,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1984,,420691,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1985,,421920,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1986,,411122,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1987,,420806,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1988,,414365,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1989,,426968,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1990,,435897,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1991,,576826,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1992,,591112,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1993,,604701,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1994,,640268,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1995,,662389,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1996,,683205,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1997,,691572,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1998,,711225,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,1999,,713101,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2000,,699501,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2001,,697111,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2002,,680238,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2003,,662993,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2004,,632541,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2005,,589277,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2006,,564652,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2007,,511643,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2008,,467091,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2009,,460654,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2010,,451330,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2011,,456101,,b,break in time series,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2012,,464605,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2013,,470965,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2014,,480322,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2015,,507740,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2016,,512133,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2017,,516797,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2018,,508976,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2019,,509626,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2020,,514842,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2021,,532171,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2022,,541700,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2023,,560417,,b,break in time series,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,DE,Germany,2024,,552101,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1971,,245015,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1972,,211101,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1973,,186111,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1974,,161881,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1975,,243136,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1976,,187190,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1977,,205837,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1978,,234355,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1979,,236236,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1980,,249472,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1981,,232271,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1982,,241317,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1983,,263875,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1984,,246144,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1985,,237188,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1986,,237910,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1987,,252170,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1988,,250401,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1989,,250067,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1990,,259017,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1991,,264781,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1992,,283295,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1993,,289094,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1994,,294608,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1995,,303838,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1996,,300580,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1997,,306784,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1998,,317018,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,1999,,333661,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,2000,,328876,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,2001,,329838,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,2002,,337174,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,2003,,339452,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,2004,,346339,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,2005,,354381,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,2006,,364097,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,2007,,375574,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,2008,,383943,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,2009,,398425,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,2010,,401620,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,2011,,406070,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,2012,,398078,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,Y34,34 years,F,Females,ES,Spain,2013,,391372,,,,,
