STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,incgrp,Income situation in relation to the risk of poverty threshold,hhcomp,Household composition,tenure,Tenure status,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,DE,Germany,2021,,2.5,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,DE,Germany,2022,,1.1,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,DE,Germany,2023,,1.8,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,DE,Germany,2024,,1.6,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,DE,Germany,2025,,1.9,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2007,,0.4,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2008,,0.4,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2009,,0.4,,b,break in time series,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2010,,0.5,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2011,,0.5,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2012,,0.5,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2013,,0.6,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2014,,0.5,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2015,,0.5,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2016,,0.5,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2017,,0.6,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2018,,0.5,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2019,,0.6,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2020,,0.8,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2021,,0.9,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2022,,0.8,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2023,,0.9,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2024,,0.8,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,ES,Spain,2025,,0.8,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2005,,0.1,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2006,,0.1,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2007,,0.3,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2008,,0.2,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2009,,0.3,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2010,,0.5,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2011,,0.4,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2012,,0.5,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2013,,0.4,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2014,,0.3,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2015,,0.4,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2016,,0.3,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2017,,0.4,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2018,,0.5,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2019,,0.4,,b,break in time series,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2020,,0.4,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2021,,0.5,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2022,,0.6,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2023,,0.3,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2024,,0.4,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_L,"Owner, with mortgage or loan",PC,Percentage,HU,Hungary,2025,,0.5,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,DE,Germany,2005,,6.2,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,DE,Germany,2010,,7.9,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,DE,Germany,2011,,8.0,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,DE,Germany,2012,,8.2,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,DE,Germany,2013,,8.0,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,DE,Germany,2014,,8.0,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,DE,Germany,2015,,7.9,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,DE,Germany,2016,,7.7,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,DE,Germany,2017,,7.6,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,DE,Germany,2018,,7.9,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,DE,Germany,2019,,7.8,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,DE,Germany,2020,,6.1,,b,break in time series,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,DE,Germany,2021,,6.9,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,DE,Germany,2022,,7.7,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,DE,Germany,2023,,7.4,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,DE,Germany,2024,,7.5,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,DE,Germany,2025,,7.4,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,ES,Spain,2007,,7.4,,,,,
dataflow,ESTAT:ILC_LVHO02(1.0),"Distribution of population by tenure status, type of household and income group",A,Annual,TOTAL,Total,A2_GE1_GE65,"Two adults, at least one aged 65 years or over",OWN_NL,"Owner, no outstanding mortgage or housing loan",PC,Percentage,ES,Spain,2008,,7.4,,,,,
